url,fileTypes
https://discover.data.vic.gov.au/dataset/geological-polygons-1-40000001,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/ptv-metro-bus-routes1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-index-vicmap-topographic-1-100000-map-index-polygon1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-property-parcel-polygon-with-parcel-detail1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-feature-vicnames-status-table1,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250000-p1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/plm25-overlays-representing-heritage-rivers,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/plm25-overlays-representing-natural-catchment-areas,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-railway-corridors1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/ptv-regional-train-stations1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/native-vegetation-regulation-condition-2017-75m-resolution1,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/deep-leads-areas1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vaf_extent_112ltb5,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/1999-index-of-stream-condition-scores1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/western-port-depth-contours-at-1-250001,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/final-ecc-boundary-for-the-box-ironbark-forests-and-woodlands-investigation1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/gmu,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-admin-state-council-polygon-20131,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/final-veac-boundary-for-the-angahook-otway-investigation2,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/bushbank-project-biodiversity-rank,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/bushbank-carbon-value-rank,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/2010-index-of-stream-condition-vegetation-width-line-features1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/stock-layer-for-calendar-year-20161,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-property-parcel-polygon-with-approved-parcel-detail1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vaf_extent_111lta1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/sand-dunes-polygons-1-1000001,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/conservation-areas-in-the-biodiversity-conservation-strategy1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/potential-groundwater-dependent-ecosystem-gde-mapping-for-the-east-gippsland-cma1,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/statewide-victorian-coastal-hazard-assessment-2017-port-phillip-cma1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/noise-protocol-designation-of-zones-and-reservations,csv
https://discover.data.vic.gov.au/dataset/native-vegetation-modelled-quality-site-condition-and-landscape-context-2005,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/natureprint-v4-0-strategic-biodiversity-values48,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/watertable-elevation-surface,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/victorian-land-cover-mapping-2015,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vaf_extent_106utd,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-soil-ph-water,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/metropolitan-melbourne-urban-heat-islands-and-urban-vegetation-2018,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-soil-ph-cacl2,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vegetation-cover-for-metropolitan-melbourne-2018,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-total-organic-carbon,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/seasonal-herbaceous-wetland-likelihood-model-v1-output-mean-and-standard-deviation,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/land-status-pa-water-authority-land-subset-of-plm100_polygon,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/terrestrial-groundwater-dependent-ecosystem-gde-density-and-biodiversity-value,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/potential-groundwater-dependent-ecosystem-gde-species-tolerance-grid,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-soil-clay,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/terrestrial-groundwater-dependent-ecosystem-gde-density,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vegetation-cover-for-metropolitan-melbourne-2014,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-available-water-holding-capacity,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-soil-sand,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/coal-seam-and-basement-roof,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/change-in-vegetation-cover-in-metropolitan-melbourne-between-2014-and-2018,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-soil-silt,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/coal-seam-and-overburden-thickness,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/watertable-depth-to-groundwater,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-field-capacity,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/soil-grids-of-victorian-wilting-point,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/native-vegetation-regulation-location-2017,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/native-vegetation-regulation-extent-2017,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/average-coal-seam-quality,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/coal-model-boundary,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/native-vegetation-regulation-2017-habitat-importance-maps-him-for-vrots-species,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/victorian-land-cover-mapping-2017,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/coal-seam-and-haunted-hills-formation-floor,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/land-use-history-data-1837-2005,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/historical-business-listings-from-sands-mcdougall-directories,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/geophysical-magnetic-unit-polygons-1-1000001,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/coal-strip-ratio-maps,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/ccs-tender-areas,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-elevation-dem-10m,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vicmap-property-property-polygon-with-property-and-address-detail,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/coal-to-waste-ratio,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/planning-scheme-overlay-codelist-vicmap-planning,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/pre-tertiary-infrabasins-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vaf_extent_113cps,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-coastal-nearshore-bathymetry-20m-resolution-dem-5m-contours,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/victorian-aquifer-framework-vaf-3d-surfaces,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vaf_extent_104utam,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vaf_extent_107umta,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-vegetation-tree-extent,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/selected-avoidable-mortality-rate-ratio,data tool
https://discover.data.vic.gov.au/dataset/coastal-protection-structures,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/lga-boundaries-victoria-1991-historic,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-infrastructure-power-line,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/report-on-operation-of-foi-act-2013-14,xls
https://discover.data.vic.gov.au/dataset/report-on-operation-of-foi-act-2012-13-my-dataset,xls
https://discover.data.vic.gov.au/dataset/report-on-operation-of-foi-act-2014-15,xls
https://discover.data.vic.gov.au/dataset/school-locations-2022,csv
https://discover.data.vic.gov.au/dataset/agricultural-zones-ag-zones,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-a-doubles-5-22,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/oversize-overmass-osom-spv-zones,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-doubles-5-2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-special-purpose-vehicle-spv-2-axle,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-pbs2b-r,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-melbourne-container,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-road-train-drought-relief-services,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/road-train-conditionally-approved-structures,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/vicroads-office-locations,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-road-train,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-structure-45axle-crane-r,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/rest-area,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-double-36-5m-reference-vehicle-1,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-pbs2a-r,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/pavement-condition-data,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/traffic-count-locations,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/performance-based-standards-pbs2b-level-crossings,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/heavy-vehicle-curfews,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/road-width-and-number-of-lanes,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-double-36-5m-reference-vehicle-2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-doubles-6-3,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-special-purpose-vehicle-spv-40t,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-performance-based-standards-pbs1-bridges,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-port-low-loader-scheme,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/oversize-overmass-osom-restricted-bridges,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-hml,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-platform-trailer-networks,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-double-36-5m-reference-vehicle-3,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-double-36-5m-reference-vehicle-4,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-doubles-6-0,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-a-double-quad-semi-trailer,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/principal-bicycle-network-pbn,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-45-axle-crane-permit,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-performance-base-standards-pbs-level-2a,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-higher-mass-limit,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-performance-base-standards-pbs-level-2b,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-a-double-36-5-metre-reference-vehicle-4-structures,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-swept-path,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-a-double-quad-semi-trailer-structures,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-a-double-36-5-metre-reference-vehicle-3-structures,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-a-double-36-5-metre-reference-vehicle-2-structures,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/kilometre-posts1,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-a-doubles-6-3,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/conditionally-approved-45axle-crane-slow-r2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/vicroads-country-street-directory-grids1,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-4-5-axle-all-terrain-mobile-cranes2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-oversize-agricultural-vehicle-class-o-network,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/conditionally-approved-45axle-crane-lane-restriction-r2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-oversize-overmass-osom,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/truck-rest-areas,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-high-productivity-freight-vehicle-hpfv-mass2,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/clearways,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-performance-base-standards-pbs-level-1,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-oversize-and-overmass-class-1-agricultural-vehicles,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/hpfv-a-double-36-5-metre-reference-vehicle-1-structures,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/conditionally-approved-45axle-crane-slow-centreline-r,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/restricted-conditionally-approved-structures-a-doubles-6-02,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/statewide-route-numbering-scheme1,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/hvr-over-dimensional-od-route1,html; esri rest; geojson; csv; ogc wfs; kml; zip
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-igsn,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-fuel-and-associated-products,xlsx
https://discover.data.vic.gov.au/dataset/esssuper-workforce-data-2016-17,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-property-services,xlsx
https://discover.data.vic.gov.au/dataset/whole-of-state-consolidated-cash-flow-statement-2018-19,xlsx
https://discover.data.vic.gov.au/dataset/macroeconomic-forecasting-methodology-2014-15,
https://discover.data.vic.gov.au/dataset/net-financial-liabilities-2012-13,xls
https://discover.data.vic.gov.au/dataset/state-taxation-revenue-annual-2018-19-quarterly,xlsx
https://discover.data.vic.gov.au/dataset/net-financial-liabilities-2017-18,xlsx
https://discover.data.vic.gov.au/dataset/net-financial-liabilities-2014-15,xls
https://discover.data.vic.gov.au/dataset/consolidated-statement-of-changes-in-equity-2013-14-whole-of-state,xls
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-oracle,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-government-purpose-classification-data-2013-14,xls
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-workforce-2008-09-dtf-executives,xls
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-document-output-devices,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-balance-sheet-whole-of-state,xlsx
https://discover.data.vic.gov.au/dataset/treasury-corporation-of-victoria-yield-curve-indicative-borrowing-rates,xls
https://discover.data.vic.gov.au/dataset/state-capital-program-budget-paper-no-4-2013-14-south-gippsland-region-water-corporation,xlsx
https://discover.data.vic.gov.au/dataset/state-capital-program-budget-paper-no-4-2013-14-department-of-treasury-and-finance,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-electricity-less-than-160mwh,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-workforce-2008-09-portfolio-executive,xls
https://discover.data.vic.gov.au/dataset/whole-of-state-consolidated-balance-sheet-2017-18,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-government-purpose-classification-data-general-government-sector-2017-18,xlsx
https://discover.data.vic.gov.au/dataset/esssuper-workforce-2011-12,xls
https://discover.data.vic.gov.au/dataset/expenditure-on-consultancies-by-the-department-of-justice,xlsx
https://discover.data.vic.gov.au/dataset/esc-workforce-data-2014-15,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-security-services,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-workforce-2009-10-dtf-executives,xls
https://discover.data.vic.gov.au/dataset/net-infrastructure-investment-2014-15,xls
https://discover.data.vic.gov.au/dataset/dtf-portfolio-executive-officers-workforce-data-2014-15,xlsx
https://discover.data.vic.gov.au/dataset/quarterly-operating-statement-general-government2,xlsx
https://discover.data.vic.gov.au/dataset/dtf-workforce-2011-12-dtf-and-state-revenue-office-sro-executive-reconciliation,xls
https://discover.data.vic.gov.au/dataset/dtf-workforce-2012-13-dtf-and-state-revenue-office-sro-executive-reconciliation,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-comprehensive-operating-statement-2013-14,xls
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-output-performance-measures,xlsx
https://discover.data.vic.gov.au/dataset/operating-statements-aggregates-general-government,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-premier-and-cabinet-financial-statement-2012-2013,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-workforce-2009-2010,xls
https://discover.data.vic.gov.au/dataset/dtf-annual-report-2016-17-output-performance-measures,xlsx
https://discover.data.vic.gov.au/dataset/cenitex-workforce-2012-13,xlsx
https://discover.data.vic.gov.au/dataset/real-gross-state-product-growth-2014-15,
https://discover.data.vic.gov.au/dataset/consolidated-comprehensive-operating-statement-general-government-sector-2018-19,xlsx
https://discover.data.vic.gov.au/dataset/department-of-justice-output-performance-measures-2014-15,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-tcs-voice,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-data-centre-services,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-balance-sheet-2013-14,xls
https://discover.data.vic.gov.au/dataset/dtf-workforce-2011-12,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-print-management-services,xlsx
https://discover.data.vic.gov.au/dataset/insurance-taxes-2014-15,xlsx
https://discover.data.vic.gov.au/dataset/state-capital-program-budget-paper-no-4-2013-14-coliban-region-water-corporation,xlsx
https://discover.data.vic.gov.au/dataset/statement-of-changes-in-equity-general-government2,xlsx
https://discover.data.vic.gov.au/dataset/whole-of-state-consolidated-comprehensive-operating-statement-2017-18,xlsx
https://discover.data.vic.gov.au/dataset/state-revenue-office-workforce-2012-13,xls
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-tcs-mobile,xlsx
https://discover.data.vic.gov.au/dataset/motor-vehicle-taxes-2014-15,xlsx
https://discover.data.vic.gov.au/dataset/net-debt-general-government-2,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-justice-financial-statement-2012-2013,xlsx
https://discover.data.vic.gov.au/dataset/state-capital-program-budget-paper-no-4-2013-14-western-region-water-corporation,xlsx
https://discover.data.vic.gov.au/dataset/state-capital-program-budget-paper-no-4-2013-14-department-of-human-services,xlsx
https://discover.data.vic.gov.au/dataset/cash-flow-statement-aggregates-general-government2,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-cash-flow-statement-2013-14,xls
https://discover.data.vic.gov.au/dataset/dtf-annual-financial-statements-2013-14-special-appropriations,xlsx
https://discover.data.vic.gov.au/dataset/expenditure-on-consultancies-by-the-department-of-planning-and-community-development,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-cash-flow-statement-2013-14-general-government,xls
https://discover.data.vic.gov.au/dataset/consolidated-statement-of-changes-in-equity-2013-14-general-government,xls
https://discover.data.vic.gov.au/dataset/taxation-revenue-annual-historical-series,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-postal-services,xlsx
https://discover.data.vic.gov.au/dataset/controlled-entities,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-stationery-and-office-products,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-electricity-less-than-160mwh,xlsx
https://discover.data.vic.gov.au/dataset/properties-managed-owned-or-leased-by-victorian-government-shared-services-provider,csv
https://discover.data.vic.gov.au/dataset/emergency-services-and-state-super-workforce-2008-2009,xls
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-document-mail-exchange,xlsx
https://discover.data.vic.gov.au/dataset/expenditure-on-consultancies-by-the-department-of-primary-industries,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2010-11-marketing-services,xlsx
https://discover.data.vic.gov.au/dataset/consolidated-cash-flow-statement,xls
https://discover.data.vic.gov.au/dataset/dtf-shareholder-and-advisory-services-property-and-fleet-vic-fleet-data-2012,xlsx
https://discover.data.vic.gov.au/dataset/taxation-revenue-annual-2012-13,xls
https://discover.data.vic.gov.au/dataset/department-of-planning-and-community-development-financial-statements-2014-15,
https://discover.data.vic.gov.au/dataset/consolidated-comprehensive-operating-statement-2014-15-general-government,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-workforce-2010-11-dtf-executives,xls
https://discover.data.vic.gov.au/dataset/eg-quarterly-general-government-sector-operating-statement-2016-17my-dataset,xlsx
https://discover.data.vic.gov.au/dataset/dept-of-treasury-and-finance-ssp-car-pool-profile,xls
https://discover.data.vic.gov.au/dataset/department-of-human-services-output-performance-measures-2013-14,xlsx
https://discover.data.vic.gov.au/dataset/taxation-revenue-quarterly-2013-14,xlsx
https://discover.data.vic.gov.au/dataset/statement-of-changes-in-equity-non-financial-public-sector,xlsx
https://discover.data.vic.gov.au/dataset/esssuper-workforce-2012-13,xls
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-server-virtualisation,xlsx
https://discover.data.vic.gov.au/dataset/contract-expenditure-under-strategic-sourcing-management-2011-12-oracle,xlsx
https://discover.data.vic.gov.au/dataset/dtf-annual-report-2016-17-dtf-consultancies,xlsx
https://discover.data.vic.gov.au/dataset/net-debt-2014-15,xls
